1077.9,650.29
670.46,652.91
397.11,649.14
1115.1,646.72
1049.3,649.47
984.63,647.92
578.47,648.83
548.14,648.46
1147,644
712,643
158.03,645.73
763.62,643.43
591.32,646.01
466.66,643.28
485.54,642.35
1095.2,642.67
540.54,642
1070.7,639.79
402.5,637.39
366.17,637.74
1079.1,636.5
1331.9,634.38
1116.9,634.77
473.13,631.29
125.38,625.62
1020,625.06
1153,623
154.2,621.76
1115,620
455.85,620.5
1057.4,624.92
1167.4,618.23
1142,615
1076.3,617.75
985.63,613.75
586.17,616.15
123.57,615.83
1197.3,613.56
1186.8,611.06
1016.1,610.48
313.48,611.24
1058.1,610.87
1045.5,610.34
1215,607
1150,606.75
1159,605.89
1205.5,606.07
1135.2,603.4
1085.4,604.38
1095.9,603.47
1205.8,599.44
1241.7,597.33
1166,598.93
1110.2,599.11
593,598.5
357.33,595.67
182.5,595.5
1149.5,596.14
188.27,596.5
1336.3,593.06
1181.7,595.91
1096.1,590.64
1114.1,589.73
1122,586
1229.5,590
1216.7,587.14
1202.6,586.38
1165.5,586.5
1188.2,586.5
537.52,587
368.55,586.45
374,584
1225.9,582.88
1106.1,584.06
1129.9,584.65
377.38,580.38
308.41,580.44
1208,580.54
1197.5,579.68
1144.1,578.96
662.62,578.62
1185.6,578.9
382.43,576.86
1163,575.5
836.55,575.57
390.4,571.2
694.19,571.27
394.67,567.33
1242.5,567.77
347.84,568.45
1167,571.32
877.58,565
1010.2,559.83
242.5,559.78
1025.8,558.17
1180.4,556.63
1170.6,556.14
443.67,555.5
1120.5,557.72
647.19,554.93
413.96,551.38
1140.9,561.14
514.91,548.64
782.31,550.33
1195.7,544.52
532.25,539.38
771.5,531.33
909.67,532.44
1060.5,531.93
1109.2,527.58
653.73,532.81
1314,522
1370.6,521.62
848,520.65
1100,519
1193.7,517.83
722.14,522.51
503.04,518.67
1102.7,513.33
635.75,515.04
894.66,514.41
829.23,507.91
233.82,505.45
215.98,506.4
926.22,501.33
851.51,500.14
1075.8,493.07
596.66,492.27
720.71,474.88
566,473.5
611,472.71
556.07,476.03
498.08,468.67
810.2,468.4
607.05,468.29
776.13,467.8
795,462
306.38,461.09
574.38,458.43
864,457.67
703.67,455.33
504.28,459.08
474,455
657.33,451.33
621.04,453.92
739.94,451.71
1351.9,447.21
759.88,447.22
656.45,444.27
371.5,443.31
529.88,439.88
913.59,442.01
608.96,440.52
934.06,424.91
1090.3,423.4
705.32,427.01
560.15,425.89
895.92,420.62
625.06,418.28
693.56,410.06
1035.2,403.02
706.63,401.11
1149.5,396
954.44,390.89
664.17,395.07
426.15,389.27
984.55,382.55
673.27,386.35
676.33,375.33
893.62,373.95
710.76,377.06
642,367
824.8,368.98
873.76,366.96
595.38,364.05
688.76,362.78
721.14,357.05
753.67,352.23
897.56,346.7
1353,338
706.5,317.5
778.64,302.09
1191,299.83
745,297.5
746,295
1212.6,295.41
1282.3,294.26
650.87,293.84
879.83,299.35
911.78,282.5
692.4,286.81
753.88,286.83
1327.2,278.71
1210.8,272.45
1123.6,263.95
638.37,263.53
698.16,262.6
1329.4,259.31
621.73,255.16
1283.8,246.75
1134,244.29
1199.3,245.41
1122.8,245.66
626.58,234.42
1232.1,232.52
1182,233
1186.5,229
689.29,229
1076.6,231.35
760.81,225.81
665.74,224.16
1230.4,221.86
964.36,216.64
802.79,215.84
1328,208
1063.8,183.33
655.57,183.09
638.38,181.03
1236.1,179.14
671.72,178.17
723.9,177.06
655.08,173.54
698.89,168.11
627,167
1080.4,172.05
648.41,164.12
640.5,163.5
989.59,161.88
1017.9,163.16
631,160
693.37,165.18
998.33,158.39
1245.5,155.43
684.8,156.34
1132.8,151.4
677.79,152.93
1056.9,151.41
1040.9,150.54
700.34,145.81
1010,141
1100.1,141.06
1107.8,140.25
978,140.54
799.05,138.1
1201,135
1051.5,135.5
1005.1,138.54
741.32,136.59
1033.6,134.29
724.29,135.21
768.55,134.91
1203.8,131.12
672.69,132.83
684.19,124.63
1149.3,122.67
1030.4,121.75
747.85,119.4
676.6,119.33
722.85,118.38
733.5,113.5
728.38,114.21
1030,112.61
986.5,106
1032.6,103.8
1015.6,106.22
1016.4,85.786
1229.7,73
1387.4,54.143
1198,36
1122.3,27.917
